"phase","institution","filename","status","bytes","url","retrieved","error"
"2","UBC Vancouver","2021_UBCV_UBC-Vancouver-Transportation-Status-Report-2021.pdf","SKIPPED","1509332","https://planning.ubc.ca/sites/default/files/2022-06/UBC2021-TransportationStatusReport-FINAL.pdf","2026-08-14T15:39:38",""
"2","UBC Vancouver","2020_UBCV_UBC-Vancouver-Transportation-Status-Report-2020.pdf","SKIPPED","1656647","https://planning.ubc.ca/sites/default/files/2021-10/UBC2020-TransportationStatusReport-FINAL.pdf","2026-08-14T15:39:41",""
"2","UBC Vancouver","2019_UBCV_UBC-Vancouver-Transportation-Status-Report-Fall-2019.pdf","SKIPPED","1812973","https://planning.ubc.ca/sites/default/files/2020-05/UBC2019-TransportationStatusReport-Mar5-2020_0.pdf","2026-08-14T15:39:44",""
"2","UBC Vancouver","2018_UBCV_UBC-Vancouver-Transportation-Status-Report-Fall-2018.pdf","SKIPPED","2332811","https://planning.ubc.ca/sites/default/files/2019-12/REPORT_UBC_2018TransportationStatusReport.pdf","2026-08-14T15:39:49",""
"2","UBC Vancouver","2017_UBCV_UBC-Vancouver-Transportation-Status-Report-2017.pdf","SKIPPED","1780855","https://planning.ubc.ca/sites/default/files/2019-11/REPORT_UBC_Transportation_2017.pdf","2026-08-14T15:39:52",""
"2","UBC Vancouver","2016_UBCV_UBC-Vancouver-Transportation-Status-Report-2016.pdf","SKIPPED","2212410","https://planning.ubc.ca/sites/default/files/2019-11/REPORT_UBC_Transportation_2016.pdf","2026-08-14T15:39:56",""
"2","UBC Vancouver","2015_UBCV_UBC-Vancouver-Transportation-Status-Report-Fall-2015.pdf","SKIPPED","1719942","https://planning.ubc.ca/sites/default/files/2019-11/REPORT_UBC_Transportation_2015.pdf","2026-08-14T15:40:00",""
"2","UBC Vancouver","2024_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2024.pdf","SKIPPED","507502","https://sustain.ubc.ca/sites/default/files/UBCV_GHG_Inventory_2024.pdf","2026-08-14T15:40:01",""
"2","UBC Vancouver","2023_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2023.pdf","SKIPPED","146041","https://sustain.ubc.ca/sites/default/files/UBCV_GHG_Inventory_2023.pdf","2026-08-14T15:40:01",""
"2","UBC Vancouver","2022_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2022.pdf","SKIPPED","170040","https://sustain.ubc.ca/sites/default/files/files/UBCV_GHG_Inventory_2022.pdf","2026-08-14T15:40:01",""
"2","UBC Vancouver","2021_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2021.pdf","SKIPPED","321747","https://sustain.ubc.ca/sites/default/files/files/UBCV_GHG_Inventory_2021.pdf","2026-08-14T15:40:02",""
"2","UBC Vancouver","2020_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2020.pdf","SKIPPED","308470","https://sustain.ubc.ca/sites/default/files/UBC_GHG_Inventory_2020.pdf","2026-08-14T15:40:03",""
"2","UBC Vancouver","2019_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2019.pdf","SKIPPED","155296","https://sustain.ubc.ca/sites/default/files/files/UBC_GHG_Inventory_2019_15Jan21.pdf","2026-08-14T15:40:03",""
"2","UBC Vancouver","2018_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2018.pdf","SKIPPED","48162","https://sustain.ubc.ca/sites/default/files/files/UBC_GHG_Inventory_2018.pdf","2026-08-14T15:40:03",""
"2","UBC Vancouver","2017_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2017.pdf","SKIPPED","66115","https://sustain.ubc.ca/sites/sustain.ubc.ca/files/UBCGHGInventory_2017_web.pdf","2026-08-14T15:40:03",""
"2","UBC Vancouver","2016_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2016.pdf","SKIPPED","105255","https://sustain.ubc.ca/sites/sustain.ubc.ca/files/uploads/CampusSustainability/CS_PDFs/ClimateEnergy/UBCGHGInventory_2016.pdf","2026-08-14T15:40:03",""
"2","UBC Vancouver","2015_UBCV_UBC-Vancouver-Campus-GHG-Emissions-Inventory-2015.pdf","SKIPPED","187131","https://sustain.ubc.ca/sites/sustain.ubc.ca/files/UBCGHGInventory_2015.pdf","2026-08-14T15:40:04",""
"2","UBC Vancouver","2023_UBCV_UBC-Annual-Sustainability-Report-2023-24.pdf","SKIPPED","3743711","https://sustain.ubc.ca/sites/default/files/files/UBC-Annual-Sustainability-Report-2023-24.pdf","2026-08-14T15:40:10",""
"2","UBC Vancouver","2022_UBCV_UBC-Annual-Sustainability-Report-2022-23.pdf","SKIPPED","7367380","https://sustain.ubc.ca/sites/default/files/files/UBC-Annual-Sustainability-Report-2022-23.pdf","2026-08-14T15:40:20",""
"2","UBC Vancouver","2021_UBCV_UBC-Annual-Sustainability-Report-2021-22.pdf","SKIPPED","3360115","https://sustain.ubc.ca/sites/default/files/files/Annual-Sustainability-Report-2021-22_1.pdf","2026-08-14T15:40:26",""
"2","UBC Vancouver","2020_UBCV_UBC-Annual-Sustainability-Report-2020-21.pdf","SKIPPED","876810","https://sustain.ubc.ca/sites/default/files/files/2020-21-Annual-Sustainability-Report.pdf","2026-08-14T15:40:27",""
"2","UBC Vancouver","2019_UBCV_UBC-Annual-Sustainability-Report-2019-20.pdf","SKIPPED","1465291","https://sustain.ubc.ca/sites/default/files/2019-20ASR_201019_0.pdf","2026-08-14T15:40:29",""
"2","UBC Vancouver","2018_UBCV_UBC-Annual-Sustainability-Report-2018-19.pdf","SKIPPED","1637429","https://sustain.ubc.ca/sites/default/files/files/18-19-Annual-Sustainability-Report.pdf","2026-08-14T15:40:32",""
"2","UBC Vancouver","2017_UBCV_UBC-Annual-Sustainability-Report-2017-18.pdf","SKIPPED","2345427","https://sustain.ubc.ca/sites/default/files/files/ASR-2017-2018-2.pdf","2026-08-14T15:40:36",""
"2","UBC Vancouver","2016_UBCV_UBC-Annual-Sustainability-Report-2016-17.pdf","SKIPPED","31129452","https://sustain.ubc.ca/sites/default/files/Annual%20Sustainability%20Report%20-%20January%202018.pdf","2026-08-14T15:41:21",""
"2","UBC Vancouver","2015_UBCV_UBC-Annual-Sustainability-Report-2015-16.pdf","SKIPPED","6448852","https://sustain.ubc.ca/sites/default/files/2015-16%20Annual%20Sustainability%20Report.pdf","2026-08-14T15:41:31",""
"2","UBC Vancouver","2025_UBCV_UBC-Climate-Change-Accountability-Report-2025.pdf","SKIPPED","7071647","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2025/ps/ubc_2025_ccar.pdf","2026-08-14T15:41:42",""
"2","UBC Vancouver","2023_UBCV_UBC-Climate-Change-Accountability-Report-2023.pdf","SKIPPED","18342431","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2023/ps/university_of_british_columbia_2023_ccar.pdf","2026-08-14T15:42:11",""
"2","UBC Vancouver","2022_UBCV_UBC-Climate-Change-Accountability-Report-2022.pdf","SKIPPED","12032059","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2022/uc/ubc_ccar_full_report.pdf","2026-08-14T15:42:31",""
"2","UBC Vancouver","2021_UBCV_UBC-Climate-Change-Accountability-Report-2021.pdf","SKIPPED","4265576","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2021/ubc_2021_ccar.pdf","2026-08-14T15:42:38",""
"2","UBC Vancouver","2020_UBCV_UBC-Climate-Change-Accountability-Report-2020.pdf","SKIPPED","20129613","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2020/university_of_british_columbia.pdf","2026-08-14T15:43:09",""
"2","UBC Vancouver","2019_UBCV_UBC-Carbon-Neutral-Action-Report-2019.pdf","SKIPPED","18324398","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2019/ps/final_university_of_british_columbia_2019_overview.pdf","2026-08-14T15:43:40",""
"2","UBC Vancouver","2018_UBCV_UBC-Carbon-Neutral-Action-Report-2018.pdf","SKIPPED","1756991","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2018/ps/final_ubc_2018.pdf","2026-08-14T15:43:43",""
"2","UBC Vancouver","2017_UBCV_UBC-Carbon-Neutral-Action-Report-2017.pdf","SKIPPED","28999605","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2017/ps/final_ubc_2017.pdf","2026-08-14T15:44:29",""
"2","UBC Vancouver","2016_UBCV_UBC-Carbon-Neutral-Action-Report-2016.pdf","SKIPPED","13507174","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2016/ps/final_ubc_2016.pdf","2026-08-14T15:44:50",""
"2","UBC Vancouver","2015_UBCV_UBC-Carbon-Neutral-Action-Report-2015.pdf","SKIPPED","9646651","https://www2.gov.bc.ca/assets/gov/environment/climate-change/cnar/2015/ps/final_ubc_2015.pdf","2026-08-14T15:45:06",""
"2","UVic","2022_UVic_UVic-Climate-Change-Accountability-Report-2022.pdf","SKIPPED","2716100","https://www.uvic.ca/sustainability/assets/docs/reports/ccar2022.pdf","2026-08-14T15:45:10",""
"2","UVic","2021_UVic_UVic-Climate-Change-Accountability-Report-2021.pdf","SKIPPED","1199367","https://www.uvic.ca/sustainability/assets/docs/reports/cnar21.pdf","2026-08-14T15:45:12",""
"2","UVic","2020_UVic_UVic-Carbon-Neutral-Action-Report-2020.pdf","SKIPPED","4437897","https://www.uvic.ca/sustainability/assets/docs/reports/cnar20.pdf","2026-08-14T15:45:18",""
"2","UVic","2019_UVic_UVic-Carbon-Neutral-Action-Report-2019.pdf","SKIPPED","798819","https://www.uvic.ca/sustainability/assets/docs/reports/cnar19.pdf","2026-08-14T15:45:19",""
"2","UVic","2018_UVic_UVic-Carbon-Neutral-Action-Report-2018.pdf","SKIPPED","682022","https://www.uvic.ca/sustainability/assets/docs/reports/budg_05823_carbonneutralreportoutweb1.pdf","2026-08-14T15:45:20",""
"2","UVic","2016_UVic_UVic-Carbon-Neutral-Action-Report-2016.pdf","SKIPPED","3681221","https://www.uvic.ca/sustainability/assets/docs/UVic2016CNAR.pdf","2026-08-14T15:45:26",""
"2","UVic","2015_UVic_UVic-Carbon-Neutral-Action-Report-2015.pdf","SKIPPED","1692570","https://www.uvic.ca/sustainability/assets/docs/reports/cnar15.pdf","2026-08-14T15:45:29",""
"2","UVic","2016_UVic_UVic-Campus-Traffic-Survey-2016-Final-Report.pdf","SKIPPED","5455121","https://www.uvic.ca/campusplanning/assets/docs/campus-traffic-survey-2016.pdf","2026-08-14T15:45:37",""
"2","UVic","2018_UVic_UVic-Waste-Assessment-Summary-2018-Final.pdf","SKIPPED","885300","https://www.uvic.ca/sustainability/assets/docs/university-of-victoria---waste-assessment-summary-2018-final.pdf","2026-08-14T15:45:38",""
"2","UBC Okanagan","2025_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2025.pdf","SKIPPED","3661315","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2026/06/CCAR-Okanagan-2025_FINAL.pdf","2026-08-14T15:45:44",""
"2","UBC Okanagan","2024_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2024.pdf","SKIPPED","1918351","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/08/CCAR-Okanagan-2024-Final-web.pdf","2026-08-14T15:45:47",""
"2","UBC Okanagan","2023_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2023.pdf","SKIPPED","4912907","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2023-Climate-Change-Accountability-Report.pdf","2026-08-14T15:45:53",""
"2","UBC Okanagan","2022_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2022.pdf","SKIPPED","3376757","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/08/CCAR-Okanagan-2022-web.pdf","2026-08-14T15:45:58",""
"2","UBC Okanagan","2021_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2021.pdf","SKIPPED","992330","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2021-Climate-Change-Accountability-Report.pdf","2026-08-14T15:46:00",""
"2","UBC Okanagan","2020_UBCO_UBC-Okanagan-Climate-Change-Accountability-Report-2020.pdf","SKIPPED","1014638","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2020-Climate-Change-Accountability-Report.pdf","2026-08-14T15:46:02",""
"2","UBC Okanagan","2019_UBCO_UBC-Okanagan-Carbon-Neutral-Action-Report-2019.pdf","SKIPPED","12006257","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2019-Carbon-Neutral-Action-Report.pdf","2026-08-14T15:46:20",""
"2","UBC Okanagan","2018_UBCO_UBC-Okanagan-Carbon-Neutral-Action-Report-2018.pdf","SKIPPED","1325520","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2018-Carbon-Neutral-Action-Report.pdf","2026-08-14T15:46:22",""
"2","UBC Okanagan","2017_UBCO_UBC-Okanagan-Carbon-Neutral-Action-Report-2017.pdf","SKIPPED","1723314","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2017-Carbon-Neutral-Action-Report.pdf","2026-08-14T15:46:25",""
"2","UBC Okanagan","2016_UBCO_UBC-Okanagan-Carbon-Neutral-Action-Report-2016.pdf","SKIPPED","861922","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2016-Carbon-Neutral-Action-Report.pdf","2026-08-14T15:46:26",""
"2","UBC Okanagan","2015_UBCO_UBC-Okanagan-Carbon-Neutral-Action-Report-2015.pdf","SKIPPED","1560441","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2015-Carbon-Neutral-Action-Report.pdf","2026-08-14T15:46:31",""
"2","UBC Okanagan","2024_UBCO_UBC-Okanagan-GHG-Inventory-and-Consumption-Detail-Report-2024.pdf","SKIPPED","171480","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2026/03/2024-Inventory-and-Consumption-Detail-Report.pdf","2026-08-14T15:46:31",""
"2","UBC Okanagan","2023_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2023.pdf","SKIPPED","145133","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2023-Green-house-gases-emission-tracking.pdf","2026-08-14T15:46:31",""
"2","UBC Okanagan","2022_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2022.pdf","SKIPPED","112765","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2022-Green-house-gases-emission-tracking.pdf","2026-08-14T15:46:32",""
"2","UBC Okanagan","2021_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2021.pdf","SKIPPED","132007","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2021-Green-house-gases-emission-tracking.pdf","2026-08-14T15:46:32",""
"2","UBC Okanagan","2020_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2020.pdf","SKIPPED","477383","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2020-Green-house-gases-emission-tracking.pdf","2026-08-14T15:46:33",""
"2","UBC Okanagan","2019_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2019.pdf","SKIPPED","456786","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2019-Green-house-gases-emission-tracking.pdf","2026-08-14T15:46:34",""
"2","UBC Okanagan","2018_UBCO_UBC-Okanagan-Greenhouse-Gas-Emissions-Tracking-2018.pdf","SKIPPED","156031","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2018-Green-house-gases-emission-tracking.pdf","2026-08-14T15:46:34",""
"2","UBC Okanagan","2024_UBCO_CAP-2030-Implementation-Updates-Vancouver-and-Okanagan-Board-of-Governors-June-2024.pdf","SKIPPED","10023097","https://bog3.sites.olt.ubc.ca/files/2024/06/1.6_2024_06_Climate-Action-Plan-2030-Implementation-Updates-Vancouver-and-Okanagan.pdf","2026-08-14T15:46:50",""
"2","UBC Okanagan","2022_UBCO_UBC-Climate-Emergency-Executive-Summary-2021-22.pdf","SKIPPED","490903","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Climate-Emergency-Executive-Summary.pdf","2026-08-14T15:46:51",""
"2","UBC Okanagan","2022_UBCO_UBC-Climate-Emergency-Report-on-Progress-2021-22.pdf","SKIPPED","2083456","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2021-22-Climate-Emergency-Report-on-Progress-v2.pdf","2026-08-14T15:46:54",""
"2","UBC Okanagan","2022_UBCO_UBC-Task-Force-on-Climate-Related-Financial-Disclosures-Report-2022.pdf","SKIPPED","3545740","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/2022-Task-Force-on-Climate-Report.pdf","2026-08-14T15:46:59",""
"2","UBC Okanagan","2021_UBCO_UN-Sustainable-Development-Goals-A-Snapshot-of-UBC-Activities-2020-21.pdf","SKIPPED","6818113","https://sustain.ubc.ca/sites/default/files/files/SDGReport_2020-21.pdf","2026-08-14T15:47:10",""
"2","UBC Okanagan","2020_UBCO_UBC-UN-SDG-Report-2019-20.pdf","SKIPPED","17108238","https://sustain.ubc.ca/sites/default/files/UBC_SDG_Report_2019-20.pdf","2026-08-14T15:47:35",""
"2","UBC Okanagan","2015_UBCO_UBCO-Integrated-Rainwater-Management-Plan-Part-1.pdf","SKIPPED","11377463","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Integrated-Rainwater-Management-Plan-Part-1.pdf","2026-08-14T15:47:53",""
"2","UBC Okanagan","2015_UBCO_UBCO-Integrated-Rainwater-Management-Plan-Part-2.pdf","SKIPPED","6079809","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Integrated-Rainwater-Management-Plan-Part-2.pdf","2026-08-14T15:48:02",""
"2","UBC Okanagan","2015_UBCO_UBCO-Integrated-Rainwater-Management-Plan-Part-3.pdf","SKIPPED","11924374","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Integrated-Rainwater-Management-Plan-Part-3.pdf","2026-08-14T15:48:19",""
"2","UBC Okanagan","2015_UBCO_UBCO-Integrated-Rainwater-Management-Plan-Part-4-Geotechnical-and-Soils-Domain-Map.pdf","SKIPPED","1885407","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Integrated-Rainwater-Management-Plan-Part-4.pdf","2026-08-14T15:48:22",""
"2","UBC Okanagan","2015_UBCO_UBCO-Integrated-Rainwater-Management-Plan-Part-5.pdf","SKIPPED","2751118","https://sustain.ok.ubc.ca/wp-content/uploads/sites/207/2025/01/Integrated-Rainwater-Management-Plan-Part-5.pdf","2026-08-14T15:48:26",""
"2","UBC Okanagan","2015_UBCO_UBCO-Utility-Corridor-Strategy.pdf","SKIPPED","689598","https://campusplanning.ok.ubc.ca/wp-content/uploads/sites/202/2024/07/UBCO-UtilityCorridor-Mar0950576.pdf","2026-08-14T15:48:27",""
"2","UBC Okanagan","2025_UBCO_UBCO-Transportation-Status-Report-2025.pdf","SKIPPED","5678996","https://campusplanning.ok.ubc.ca/wp-content/uploads/sites/202/2026/07/UBCO2025-TransportationStatusReport-FINAL.pdf","2026-08-14T15:48:36",""
"2","SFU","2021_SFU_SFU-Climate-Change-Accountability-Report-2021.pdf","SKIPPED","7524450","https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/2021%20Climate%20Change%20Accountability%20Report.pdf","2026-08-14T15:48:52",""
"2","SFU","2020_SFU_SFU-Climate-Change-Accountability-Report-2020.pdf","SKIPPED","2028641","https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/2020%20Climate%20Change%20Accountability%20Report.pdf","2026-08-14T15:48:56",""
"2","SFU","2019_SFU_SFU-Carbon-Neutral-Action-Report-2019.pdf","SKIPPED","4130182","https://www.sfu.ca/content/dam/sfu/fs/files/SustainableInitiatives/SFU%202019%20Carbon%20Neutral%20Action%20Report.pdf","2026-08-14T15:49:02",""
"2","SFU","2018_SFU_SFU-Carbon-Neutral-Action-Report-2018.pdf","SKIPPED","11833783","https://www.sfu.ca/content/dam/sfu/fs/files/carbon%20neutral%20action%20report/2018%20Carbon%20Neutral%20Action%20Report.pdf","2026-08-14T15:49:20",""
"2","SFU","2017_SFU_SFU-Carbon-Neutral-Action-Report-2017.pdf","SKIPPED","8309327","https://www.sfu.ca/content/dam/sfu/fs/files/carbon%20neutral%20action%20report/2017%20Carbon%20Neutral%20Action%20Report.pdf","2026-08-14T15:49:32",""
"2","SFU","2016_SFU_SFU-Carbon-Neutral-Action-Report-2016.pdf","SKIPPED","5892463","https://www.sfu.ca/content/dam/sfu/fs/files/carbon%20neutral%20action%20report/2016%20Carbon%20Neutral%20Action%20Report.pdf","2026-08-14T15:49:40",""
"2","SFU","2015_SFU_SFU-Carbon-Neutral-Action-Report-2015.pdf","SKIPPED","3984580","https://www.sfu.ca/content/dam/sfu/fs/files/carbon%20neutral%20action%20report/2015%20Carbon%20Neutral%20Action%20Report.pdf","2026-08-14T15:49:45",""
"2","UFV","2024_UFV_UFV-Climate-Change-Accountability-Report-2024.pdf","SKIPPED","1036907","https://www.ufv.ca/media/assets/office-of-sustainability/2024-CCAR-Final-signed.pdf","2026-08-14T15:49:47",""
"2","UFV","2023_UFV_UFV-Climate-Change-Accountability-Report-2023.pdf","SKIPPED","886105","https://www.ufv.ca/media/assets/office-of-sustainability/2023-UFV-CCAR.pdf","2026-08-14T15:49:48",""
"2","UFV","2022_UFV_UFV-Climate-Change-Accountability-Report-2022.pdf","SKIPPED","1789846","https://www.ufv.ca/media/assets/office-of-sustainability/2022-2023-UFV-CCAR.pdf","2026-08-14T15:49:51",""
"2","UFV","2021_UFV_UFV-Climate-Change-Accountability-Report-2021.pdf","SKIPPED","500285","https://www.ufv.ca/media/assets/office-of-sustainability/2021-UFV-CCAR.pdf","2026-08-14T15:49:52",""
"2","UFV","2020_UFV_UFV-Climate-Change-Accountability-Report-2020.pdf","SKIPPED","1150525","https://www.ufv.ca/media/assets/office-of-sustainability/UFV-CCAR-2020.pdf","2026-08-14T15:49:54",""
"2","UFV","2018_UFV_UFV-Carbon-Neutral-Action-Report-2018.pdf","SKIPPED","2071890","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-CNAR-2018.pdf","2026-08-14T15:49:57",""
"2","UFV","2017_UFV_UFV-Carbon-Neutral-Action-Report-2017.pdf","SKIPPED","940930","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV_CNAR_2017.pdf","2026-08-14T15:49:59",""
"2","UFV","2016_UFV_UFV-Carbon-Neutral-Action-Report-2016.pdf","SKIPPED","931380","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-CNAR-2016.pdf","2026-08-14T15:50:02",""
"2","UFV","2015_UFV_UFV-Carbon-Neutral-Action-Report-2015.pdf","SKIPPED","1746499","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-CNAR-2015-FINAL.pdf","2026-08-14T15:50:05",""
"2","UFV","2018_UFV_UFV-Strategic-Energy-Management-Plan-Report-2018-2019.pdf","SKIPPED","2779392","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-SEMP-2018-2019.pdf","2026-08-14T15:50:09",""
"2","UFV","2017_UFV_UFV-Strategic-Energy-Management-Plan-Report-2017-2018.pdf","SKIPPED","1432243","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-SEMP-2017-2018.pdf","2026-08-14T15:50:12",""
"2","UFV","2016_UFV_UFV-Strategic-Energy-Management-Plan-Report-2016-2017.pdf","SKIPPED","874124","https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-SEMP-2016-2017.pdf","2026-08-14T15:50:15",""
"2","UFV","2020_UFV_UFV-Report-on-Sustainability-2020-2021.pdf","SKIPPED","20064957","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/UFV--2020-21-Sustainability-Report.pdf","2026-08-14T15:50:44",""
"2","UFV","2019_UFV_UFV-Report-on-Sustainability-2019-2020.pdf","SKIPPED","2311096","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Environmental-Sustainability-2019-2020.pdf","2026-08-14T15:50:47",""
"2","UFV","2018_UFV_UFV-Report-on-Sustainability-2018-2019.pdf","SKIPPED","1836616","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Environmental-Sustainability-2018-2019.pdf","2026-08-14T15:50:52",""
"2","UFV","2017_UFV_UFV-Report-on-Sustainability-2017-2018.pdf","SKIPPED","1974052","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Sustainability-2017-2018.pdf","2026-08-14T15:50:57",""
"2","UFV","2016_UFV_UFV-Report-on-Sustainability-2016-2017.pdf","SKIPPED","1278952","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Sustainability-2016-2017.pdf","2026-08-14T15:51:00",""
"2","UFV","2018_UFV_UFV-Waste-Audit-2018.pdf","SKIPPED","532784","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/2018-Waste-Audit.pdf","2026-08-14T15:51:02",""
"2","UFV","2017_UFV_UFV-Waste-Audit-2017-Garbage-on-the-Green.pdf","SKIPPED","367539","https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Garbage-on-the-Green-2017-Report.pdf","2026-08-14T15:51:03",""
"2","TRU","2023_TRU_TRU-Climate-Change-Accountability-Report-2023.pdf","SKIPPED","462075","https://www.tru.ca/__shared/assets/climate-change-accountability-report-202360797.pdf","2026-08-14T15:51:04",""
"2","TRU","2022_TRU_TRU-Climate-Change-Accountability-Report-2022.pdf","SKIPPED","383320","https://www.tru.ca/__shared/assets/climate-change-accountability-report-202257804.pdf","2026-08-14T15:51:05",""
"2","TRU","2021_TRU_TRU-Climate-Change-Accountability-Report-2021.pdf","SKIPPED","325968","https://www.tru.ca/__shared/assets/Climate_Change_Accountability_Report_-_202156891.pdf","2026-08-14T15:51:06",""
"2","TRU","2020_TRU_TRU-Climate-Change-Accountability-Report-2020.pdf","SKIPPED","846614","https://www.tru.ca/__shared/assets/climate-change-accountability-report-202057968.pdf","2026-08-14T15:51:08",""
"2","TRU","2019_TRU_TRU-Carbon-Neutral-Action-Report-2019.pdf","SKIPPED","3547630","https://www.tru.ca/__shared/assets/carbon-neutral-action-report-201952832.pdf","2026-08-14T15:51:13",""
"2","TRU","2018_TRU_TRU-Carbon-Neutral-Action-Report-2018.pdf","SKIPPED","3562565","https://www.tru.ca/__shared/assets/carbon-neutral-action-report-201852831.pdf","2026-08-14T15:51:18",""
"2","TRU","2017_TRU_TRU-Carbon-Neutral-Action-Report-2017.pdf","SKIPPED","4539669","https://www.tru.ca/__shared/assets/carbon-neutral-action-report-201752830.pdf","2026-08-14T15:51:25",""
"2","TRU","2016_TRU_TRU-Carbon-Neutral-Action-Report-2016.pdf","SKIPPED","4599312","https://www.tru.ca/__shared/assets/TRU_Carbon_Neutral_Action_Report_201640649.pdf","2026-08-14T15:51:32",""
"2","TRU","2015_TRU_TRU-Carbon-Neutral-Action-Report-2015.pdf","SKIPPED","3799673","https://www.tru.ca/__shared/assets/carbon-neutral-action-report-201539469.pdf","2026-08-14T15:51:39",""
"2","TRU","2020_TRU_TRU-Waste-and-Recyclable-Materials-Report-2020-Q1.pdf","SKIPPED","1403476","https://www.tru.ca/__shared/assets/waste-recyclable-materials-report-2020q153517.pdf","2026-08-14T15:51:41",""
"2","TRU","2019_TRU_TRU-Waste-Audit-Report-2019-Q4.pdf","SKIPPED","1376352","https://www.tru.ca/__shared/assets/waste-audit-2019q453514.pdf","2026-08-14T15:51:43",""
